data;

param M := 60;
param G := 6;

# <id grupo> <valor>
param LIM_MIN :=
58 4 61.968
58 5 2.159
58 6 48.27
58 7 59.612
58 8 13.704
58 9 26.244
58 10 23.486
58 11 21.614
58 12 39.085
58 13 34.905
58 14 10.468
58 15 84.824
58 16 89.212
58 17 60.032
58 18 63.154
58 19 79.514
58 20 45.537
58 21 84.08
58 22 77.451
58 23 84.214
58 24 27.996
58 25 90.231
58 26 50.173
58 27 5.347
58 28 58.742
58 29 81.672
58 30 25.64
58 31 70.606
58 32 49.194
58 33 17.135
58 34 43.592
58 35 21.033
58 36 96.654
58 37 17.641
58 38 40.155
58 39 4.457
58 40 56.713
58 41 8.342
58 42 3.485
58 43 14.032
58 44 77.108
58 45 49.961
58 46 95.564
58 47 18.082
58 48 44.093
58 49 45.326
58 50 37.446
58 51 54.749
58 52 3.443
58 53 60.691
58 54 31.942
58 55 99.245
58 56 2.47
58 57 64.317
58 58 0
58 59 21.381
59 0 86.882
59 1 83.474
59 2 44.889
59 3 40.459
59 4 74.235
59 5 82.331
59 6 84.546
59 7 0.985
59 8 22.993
59 9 59.924
59 10 32.137
59 11 12.984
59 12 21.254
59 13 98.228
59 14 55.166
59 15 68.99
59 16 4.462
59 17 68.517
59 18 90.327
59 19 7.778
59 20 50.517
59 21 18.723
59 22 42.042
59 23 97.764
59 24 59.479
59 25 46.079
59 26 94.342
59 27 90.468
59 28 57.747
59 29 22.25
59 30 43.119
59 31 40.038
59 32 37.125
59 33 8.335
59 34 13.028
59 35 91.899
59 36 63.576
59 37 16.882
59 38 77.219
59 39 14.656
59 40 19.559
59 41 34.545
59 42 19.35
59 43 98.969
59 44 91.479
59 45 62.166
59 46 46.702
59 47 89.673
59 48 36.948
59 49 21.969
59 50 68.069
59 51 63.503
59 52 15.7
59 53 80.518
59 54 24.649
59 55 23.642
59 56 54.787
59 57 53.428
59 58 21.381
59 59 0
;

end;
