data;

param M := 60;
param G := 6;


# <id grupo> <valor>
param LIM_MIN :=
58 4 140.773
58 5 176.915
58 6 175.199
58 7 138.85
58 8 147.658
58 9 159.397
58 10 170.136
58 11 165.965
58 12 154.074
58 13 146.706
58 14 119.952
58 15 183.263
58 16 218.034
58 17 141.805
58 18 141.523
58 19 170.477
58 20 159.437
58 21 126.271
58 22 168.923
58 23 159.636
58 24 183.088
58 25 166.257
58 26 162.717
58 27 199.281
58 28 116.738
58 29 206.868
58 30 183.208
58 31 166.205
58 32 160.701
58 33 196.97
58 34 210.143
58 35 160.33
58 36 121.179
58 37 151.254
58 38 163.974
58 39 129.741
58 40 183.843
58 41 176.455
58 42 137.726
58 43 138.058
58 44 170.672
58 45 161.214
58 46 192.974
58 47 182.464
58 48 140.901
58 49 142.1
58 50 213.401
58 51 165.139
58 52 168.415
58 53 161.99
58 54 175.592
58 55 134.375
58 56 172.217
58 57 203.034
58 58 0
58 59 188.272
59 0 199.768
59 1 169.157
59 2 138.015
59 3 187.584
59 4 186.788
59 5 156.624
59 6 171.368
59 7 196.67
59 8 210.735
59 9 190.392
59 10 164.279
59 11 165.016
59 12 190.853
59 13 187.827
59 14 196.676
59 15 154.152
59 16 158.381
59 17 171.511
59 18 155.992
59 19 189.297
59 20 192.96
59 21 160.159
59 22 182.461
59 23 173.24
59 24 205.494
59 25 204.63
59 26 155.653
59 27 154.239
59 28 195.519
59 29 197.776
59 30 145.868
59 31 176.598
59 32 191.006
59 33 158.444
59 34 177.53
59 35 202.094
59 36 147.161
59 37 163.332
59 38 175.31
59 39 166.684
59 40 184.752
59 41 167.032
59 42 158.07
59 43 194.158
59 44 160.354
59 45 152.721
59 46 157.815
59 47 190.751
59 48 165.319
59 49 181.127
59 50 94.142
59 51 131.158
59 52 171.112
59 53 184.505
59 54 139.297
59 55 163.454
59 56 145.539
59 57 159.643
59 58 188.272
59 59 0
;

end;
